Record,Image Frame ID,Label,Score,x1,y1,x2,y2,GT Label,Threshold,GTx1,GTx2,GTy1,GTy2
879,1069,baseball,0.988890171051025,1266.62939453125,791.780029296875,1458.52856445312,890.02294921875,baseball,0.5,1267,1458.52856445312,791.780029296875,888
880,1070,baseball,0.981185734272003,1266.58459472656,813.359741210937,1489.32116699218,936.674438476562,baseball,0.5,1275,1485,815,921
881,1071,baseball,0.968182682991027,1259.88232421875,844.198364257812,1486.27416992187,966.936767578125,baseball,0.5,1274,1486.27416992187,850,961
882,1072,baseball,0.715733528137207,1264.25427246093,889.646179199218,1482.08898925781,1031.56469726562,baseball,0.5,1273,1482.08898925781,896,1007
883,1073,elevator,0.879224777221679,1248.95495605468,920.498779296875,1513.67248535156,1079,baseball,0.5,1276,1508,937,1059
884,1081,puppy,0.999644756317138,949.302612304687,26.1699676513671,1032.54211425781,274.853637695312,puppy,0.5,949.302612304687,1032.54211425781,35,274.853637695312
885,1082,puppy,0.999622106552124,949.486328125,25.2717056274414,1030.64831542968,274.629028320312,puppy,0.5,949.486328125,1030.64831542968,35,274.629028320312
886,1083,puppy,0.999698162078857,948.101806640625,17.012954711914,1032.4052734375,267.463134765625,puppy,0.5,948.101806640625,1032.4052734375,36,267.463134765625
887,1084,puppy,0.999609053134918,947.812744140625,25.8248901367187,1028.72351074218,276.371337890625,puppy,0.5,948,1028.72351074218,35,276.371337890625
888,1085,puppy,0.999626040458679,948.8046875,24.3127212524414,1030.84106445312,273.369476318359,puppy,0.5,948.8046875,1030.84106445312,34,273.369476318359
889,1086,puppy,0.999660491943359,949.805908203125,22.7021026611328,1031.31616210937,276.223876953125,puppy,0.5,949.805908203125,1031.31616210937,36,276.223876953125
890,1087,puppy,0.999631166458129,950.493103027343,23.3779678344726,1033.08483886718,272.844757080078,puppy,0.5,950.493103027343,1033.08483886718,36,272.844757080078
891,1088,puppy,0.99969458580017,964.061218261718,39.3113555908203,1055.91577148437,283.840270996093,puppy,0.5,964.061218261718,1044,39.3113555908203,281
892,1089,puppy,0.999665856361389,963.757202148437,38.9671325683593,1055.05187988281,285.63345336914,puppy,0.5,963.757202148437,1044,38.9671325683593,284
893,1090,puppy,0.999584734439849,953.137145996093,26.4129180908203,1033.73449707031,267.61376953125,puppy,0.5,953.137145996093,1033.73449707031,37,267.61376953125
894,1091,puppy,0.999539732933044,954.116271972656,23.040672302246,1033.32482910156,271.808532714843,puppy,0.5,954.116271972656,1033.32482910156,37,271.808532714843
895,1092,puppy,0.999628186225891,954.083068847656,21.5622863769531,1034.068359375,277.682098388671,puppy,0.5,954.083068847656,1034.068359375,38,277.682098388671
896,1093,puppy,0.999615669250488,953.677856445312,20.9572448730468,1033.388671875,285.36685180664,puppy,0.5,953.677856445312,1033.388671875,37,282
897,1094,puppy,0.999570310115814,953.807373046875,25.4892578125,1033.228515625,281.137542724609,puppy,0.5,953.807373046875,1033.228515625,38,281.137542724609
898,1095,puppy,0.999675273895263,953.1494140625,12.4014434814453,1035.89245605468,267.70361328125,puppy,0.5,953.1494140625,1035.89245605468,40,267.70361328125
899,1096,puppy,0.999660730361938,953.937133789062,16.5181427001953,1038.18627929687,266.860473632812,puppy,0.5,953.937133789062,1038.18627929687,39,266.860473632812
900,1097,puppy,0.999546229839325,955.155639648437,26.6014938354492,1035.26794433593,274.328826904296,puppy,0.5,955.155639648437,1035.26794433593,39,274.328826904296
901,1098,puppy,0.999689579010009,945.138000488281,28.5457916259765,1035.892578125,268.025268554687,puppy,0.5,949,1035.892578125,38,268.025268554687
902,1099,puppy,0.999774038791656,942.240478515625,30.4375686645507,1027.59985351562,267.392974853515,puppy,0.5,950,1027.59985351562,40,267.392974853515
903,1100,puppy,0.99978083372116,943.634033203125,26.675682067871,1032.04553222656,262.352661132812,puppy,0.5,952,1032.04553222656,39,262.352661132812
904,1101,puppy,0.999673962593078,957.763000488281,21.5641479492187,1053.89868164062,256.797760009765,puppy,0.5,957.763000488281,1051,38,256.797760009765
905,1102,puppy,0.999691605567932,957.146728515625,16.1860275268554,1061.56958007812,269.620239257812,puppy,0.5,957.146728515625,1057,37,269.620239257812
906,1103,puppy,0.999698400497436,965.838134765625,20.2528839111328,1061.55615234375,247.745803833007,puppy,0.5,965.838134765625,1061,34,247.745803833007
907,1104,puppy,0.999793827533721,968.93212890625,16.9371795654296,1068.90844726562,257.065734863281,puppy,0.5,968.93212890625,1065,33,257.065734863281
908,1105,puppy,0.999719321727752,966.1435546875,28.071174621582,1089.50219726562,260.249877929687,puppy,0.5,966.1435546875,1078,38,260.249877929687
909,1106,puppy,0.999261558055877,965.183532714843,32.8706588745117,1111.10107421875,254.945922851562,puppy,0.5,966,1102,47,254.945922851562
910,1107,puppy,0.998968362808227,958.765258789062,61.7519302368164,1147.15173339843,243.842071533203,puppy,0.5,959,1133,66,243.842071533203
911,1108,puppy,0.99728775024414,941.019653320312,85.2086715698242,1180.36657714843,259.913269042968,puppy,0.5,956,1163,93,231
912,1109,elevator,0.999658346176147,948.071838378906,118.524497985839,1190.3662109375,257.191650390625,elevator,0.5,961,1186,123,233
913,1110,elevator,0.99958449602127,951.630676269531,155.126708984375,1192.01831054687,264.741546630859,elevator,0.5,963,1192.01831054687,156,250
914,1111,elevator,0.999226093292236,963.385559082031,173.330627441406,1213.73046875,266.714935302734,elevator,0.5,963.385559082031,1213.73046875,177,265
915,1112,elevator,0.999112784862518,969.254211425781,184.28694152832,1217.48754882812,283.255340576171,elevator,0.5,971,1217.48754882812,190,276
916,1113,elevator,0.998014688491821,967.131469726562,173.805847167968,1193.86462402343,289.528656005859,elevator,0.5,972,1193.86462402343,191,289
917,1114,elevator,0.672657966613769,954.573974609375,178.296127319335,1214.57348632812,324.786254882812,moon,0.5,974,1208,187,315
918,1115,moon,0.998490095138549,977.0263671875,177.595886230468,1197.27685546875,355.918518066406,moon,0.5,978,1192,185,349
919,1116,moon,0.998996794223785,973.077087402343,177.125793457031,1177.82824707031,383.30810546875,moon,0.5,981,1174,187,377
920,1117,moon,0.998664855957031,967.314453125,182.05239868164,1159.95947265625,400.840911865234,moon,0.5,984,1156,191,400.840911865234
921,1118,moon,0.999320268630981,979.362426757812,190.011993408203,1146.22912597656,431.689910888671,moon,0.5,987,1138,198,419
922,1119,moon,0.999389886856079,969.448669433593,185.503875732421,1124.84997558593,439.579925537109,moon,0.5,987,1121,203,433
923,1120,moon,0.999698996543884,983.591186523437,204.040771484375,1106.66857910156,447.429504394531,moon,0.5,989,1104,206,447
924,1121,moon,0.999461829662323,981.353576660156,194.907470703125,1087.85180664062,454.670715332031,moon,0.5,995,1081,207,454.670715332031
925,1122,moon,0.998642861843109,971.287719726562,199.44612121582,1055.271484375,452.2294921875,NA,0.5,0,0,0,0
926,1123,moon,0.32546055316925,984.632629394531,219.534133911132,1039.00402832031,446.899597167968,NA,0.5,0,0,0,0
927,1124,moon,0.270276337862014,968.799011230468,216.441528320312,1017.08575439453,439.673889160156,NA,0.5,0,0,0,0
928,1125,moon,0.520781755447387,938.009521484375,200.129241943359,1003.1796875,446.960662841796,boat,0.5,947,1003.1796875,202,446.960662841796
929,1126,boat,0.521387994289398,937.633178710937,200.18260192871,1006.99523925781,417.857849121093,boat,0.5,937.633178710937,1004,200.18260192871,417.857849121093
930,1127,boat,0.918878257274627,911.581665039062,184.003509521484,990.8466796875,466.628387451171,boat,0.5,913,990.8466796875,199,450
931,1128,boat,0.985030472278595,900.434875488281,200.722595214843,988.610412597656,493.376159667968,boat,0.5,903,984,200.722595214843,445
932,1129,boat,0.962523281574249,878.798706054687,193.782028198242,984.330810546875,471.72998046875,boat,0.5,886,981,199,443
933,1130,boat,0.998934924602508,865.410827636718,193.18603515625,966.892272949218,421.74658203125,boat,0.5,873,966.892272949218,197,421.74658203125
934,1131,boat,0.998371183872222,836.250549316406,182.025497436523,954.111633300781,421.000610351562,boat,0.5,854,954.111633300781,194,421.000610351562
935,1132,boat,0.998497605323791,823.833618164062,197.5712890625,971.6484375,421.332702636718,boat,0.5,831,965,197.5712890625,421
936,1133,boat,0.998042941093444,781.25634765625,201.295806884765,965.014404296875,412.617645263671,boat,0.5,807,964,201.295806884765,406
937,1134,boat,0.999586760997772,777.679748535156,195.888061523437,964.148986816406,395.232788085937,boat,0.5,783,963,200,384
938,1135,boat,0.999247431755065,771.629455566406,187.770538330078,979.909118652343,357.443572998046,boat,0.5,771.629455566406,962,198,357.443572998046
939,1136,boat,0.998467504978179,748.569702148437,196.23941040039,969.078857421875,329.490936279296,boat,0.5,748.569702148437,957,196.23941040039,329.490936279296
940,1137,boat,0.869158744812011,726.277465820312,170.995178222656,972.8193359375,313.494476318359,lemon,0.5,730,955,194,313.494476318359
941,1138,lemon,0.998462915420532,700.818115234375,188.273834228515,950.471435546875,298.306091308593,lemon,0.5,718,950.471435546875,196,298
942,1139,lemon,0.999351799488067,736.299743652343,186.583114624023,967.297424316406,287.181030273437,lemon,0.5,736.299743652343,951,195,287.181030273437
943,1140,lemon,0.999177634716033,727.408813476562,194.02815246582,950.021606445312,283.942810058593,lemon,0.5,727.408813476562,950,195,279
944,1141,lemon,0.998921751976013,738.413818359375,181.975997924804,948.741943359375,264.630920410156,lemon,0.5,738.413818359375,948.741943359375,181.975997924804,264.630920410156
945,1142,lemon,0.999375283718109,726.73681640625,169.377548217773,962.969360351562,247.50617980957,lemon,0.5,726.73681640625,950,169.377548217773,247.50617980957
946,1143,lemon,0.999495029449462,725.760070800781,165.702560424804,956.902648925781,251.918655395507,lemon,0.5,725.760070800781,952,165.702560424804,243
947,1144,lemon,0.999459683895111,719.449951171875,142.727249145507,958.851196289062,231.24168395996,lemon,0.5,719.449951171875,954,149,231.24168395996
948,1145,lemon,0.999409198760986,728.531616210937,136.012588500976,956.889282226562,229.993881225585,lemon,0.5,728.531616210937,954,140,226
949,1146,lemon,0.999386191368103,738.162048339843,118.299949645996,968.857360839843,212.509979248046,lemon,0.5,738.162048339843,959,118.299949645996,212.509979248046
950,1147,lemon,0.999614596366882,754.137817382812,107.70612335205,952.152587890625,210.473419189453,lemon,0.5,754.137817382812,952.152587890625,107.70612335205,210.473419189453
951,1148,lemon,0.999603569507598,739.036376953125,76.9859848022461,961.026489257812,211.697082519531,lemon,0.5,739.036376953125,960,78,211.697082519531
952,1149,lemon,0.839861810207366,756.227172851562,59.284080505371,963.3349609375,220.245422363281,slenderman,0.5,756.227172851562,961,59.284080505371,220.245422363281
953,1150,slenderman,0.975493490695953,767.278015136718,59.8628997802734,971.459533691406,226.857559204101,slenderman,0.5,767.278015136718,961,59.8628997802734,219
954,1151,slenderman,0.995224714279174,760.840393066406,34.3236465454101,962.809020996093,226.959228515625,slenderman,0.5,760.840393066406,961,34.3236465454101,215
955,1152,slenderman,0.998100221157074,795.163330078125,24.656997680664,975.9306640625,222.703964233398,slenderman,0.5,795.163330078125,962,24.656997680664,213
956,1153,slenderman,0.999405860900878,792.024719238281,14.5121383666992,966.427551269531,236.509002685546,slenderman,0.5,792.024719238281,963,14.5121383666992,211
957,1154,slenderman,0.999458134174346,799.536743164062,0,968.024780273437,231.1376953125,slenderman,0.5,799.536743164062,963,4,210
958,1155,slenderman,0.999580204486846,808.104125976562,0,972.742431640625,222.078857421875,slenderman,0.5,808.104125976562,965,0,210
959,1156,slenderman,0.998954892158508,824.338928222656,0,959.486877441406,206.564361572265,slenderman,0.5,824.338928222656,959.486877441406,0,206.564361572265
960,1157,slenderman,0.999014854431152,825.686279296875,0,958.725708007812,204.187744140625,slenderman,0.5,837,958.725708007812,0,204.187744140625
961,1158,slenderman,0.99891972541809,844.453735351562,0,968.874877929687,198.024719238281,slenderman,0.5,849,964,0,198.024719238281
962,1159,slenderman,0.998648345470428,831.949768066406,7.30046081542968,971.703430175781,202.847610473632,slenderman,0.5,854,966,7.30046081542968,202
963,1160,slenderman,0.998184263706207,852.6455078125,0,960.600219726562,198.895874023437,slenderman,0.5,858,960.600219726562,0,198
964,1161,slenderman,0.998281121253967,860.337219238281,0,965.650939941406,204.170104980468,slenderman,0.5,863,965.650939941406,0,197
965,1162,slenderman,0.997894823551178,866.371215820312,0,963.772094726562,191.731384277343,slenderman,0.5,868,963.772094726562,0,191.731384277343
966,1163,slenderman,0.997742772102356,872.932250976562,0,961.563842773437,185.9384765625,slenderman,0.5,873,961.563842773437,0,185.9384765625
967,1164,slenderman,0.990461528301239,874.273132324218,0,958.051086425781,174.3330078125,NA,0.5,0,0,0,0
968,1165,slenderman,0.817051887512207,884.946044921875,0,964.429443359375,186.792266845703,NA,0.5,0,0,0,0
969,1166,slenderman,0.280391991138458,883.790710449218,0,951.895690917968,169.327743530273,NA,0.5,0,0,0,0
970,1167,slenderman,0.800304234027862,891.646179199218,0,960.127990722656,221.531677246093,NA,0.5,0,0,0,0
971,1170,slenderman,0.882847070693969,907.422790527343,0,983.512023925781,176.103912353515,puppy,0.5,907.422790527343,977,0,176.103912353515
972,1171,puppy,0.974080383777618,900.318603515625,0,1004.5078125,205.66990661621,puppy,0.5,902,986,0,191
973,1172,puppy,0.996465444564819,904.588500976562,0,997.1142578125,207.007431030273,puppy,0.5,906,996,0,202
974,1173,puppy,0.99705421924591,900.320983886718,0,1003.44085693359,226.77880859375,puppy,0.5,913,1001,0,200
975,1174,puppy,0.993825793266296,908.447265625,0,1022.74621582031,222.755996704101,puppy,0.5,914,1013,0,202
976,1175,puppy,0.999621629714965,907.037414550781,0,1037.0302734375,203.459838867187,puppy,0.5,913,1028,0,203.459838867187
977,1176,puppy,0.999656438827514,913.115112304687,0,1059.10168457031,205.969909667968,puppy,0.5,916,1055,0,205
978,1177,puppy,0.999674916267395,915.850952148437,0,1089.32275390625,197.350616455078,puppy,0.5,919,1080,0,197.350616455078
979,1178,puppy,0.999559462070465,914.843139648437,2.29930114746093,1122.39501953125,195.100021362304,puppy,0.5,920,1105,10,195.100021362304
980,1179,puppy,0.984150648117065,906.589599609375,22.474609375,1136.5,203.211654663085,puppy,0.5,920,1131,33,198
981,1180,elevator,0.999259769916534,920.585693359375,40.3929977416992,1161.56591796875,196.584045410156,elevator,0.5,924,1149,54,196
982,1181,elevator,0.999782860279083,929.120361328125,74.7261352539062,1163.99365234375,190.567749023437,elevator,0.5,930,1163.99365234375,75,190.567749023437
983,1182,elevator,0.999777376651763,938.858154296875,88.3874359130859,1185.693359375,197.845443725585,elevator,0.5,939,1184,97,194
984,1183,elevator,0.999654293060302,942.779052734375,105.037567138671,1200.07836914062,199.214111328125,elevator,0.5,947,1198,115,199.214111328125
985,1184,elevator,0.999651312828064,959.146667480468,117.357162475585,1198.33837890625,213.672866821289,elevator,0.5,959.146667480468,1198.33837890625,124,212
986,1185,elevator,0.999608814716339,968.482238769531,137.732604980468,1214.79541015625,229.578918457031,elevator,0.5,968.482238769531,1214.79541015625,137.732604980468,219
987,1186,elevator,0.999327778816223,986.091125488281,139.244979858398,1209.25854492187,230.631607055664,elevator,0.5,986.091125488281,1209.25854492187,142,230.631607055664
988,1187,elevator,0.999300360679626,981.430480957031,149.460388183593,1216.83911132812,245.2421875,elevator,0.5,985,1216.83911132812,151,242
989,1188,elevator,0.999333560466766,991.202270507812,154.748046875,1249.77673339843,254.124450683593,elevator,0.5,991.202270507812,1234,159,251
990,1189,elevator,0.999342024326324,999.8896484375,155.362579345703,1232.62377929687,263.121887207031,elevator,0.5,999.8896484375,1232.62377929687,165,261
991,1190,elevator,0.99944669008255,998.92724609375,163.515029907226,1255.36450195312,279.21987915039,elevator,0.5,998.92724609375,1246,173,272
992,1191,elevator,0.998923361301422,989.411987304687,159.945770263671,1238.49377441406,295.83154296875,elevator,0.5,1001,1238.49377441406,178,278
993,1192,elevator,0.987080037593841,996.20947265625,171.328521728515,1231.24243164062,301.662567138671,elevator,0.5,1001,1231.24243164062,180,286
994,1193,elevator,0.746705532073974,996.325073242187,176.735198974609,1224.33825683593,298.535675048828,elevator,0.5,1000,1224.33825683593,179,298.535675048828
995,1194,moon,0.902523279190063,990.402893066406,169.512710571289,1216.708984375,309.091674804687,elevator,0.5,1001,1216.708984375,181,309
996,1195,moon,0.995361506938934,1001.958984375,166.508758544921,1209.78588867187,321.224578857421,moon,0.5,1001.958984375,1209.78588867187,179,321.224578857421
997,1196,moon,0.997432649135589,996.159606933593,169.215759277343,1216.24560546875,349.185729980468,moon,0.5,997,1216,181,339
998,1197,moon,0.99842357635498,1008.29870605468,187.213256835937,1231.48913574218,351.511535644531,moon,0.5,1008.29870605468,1204,187.213256835937,351.511535644531
999,1198,moon,0.998370349407196,973.587158203125,196.063888549804,1187.21435546875,362.622375488281,moon,0.5,996,1187.21435546875,196.063888549804,362.622375488281
1000,1199,moon,0.999338209629058,993.979736328125,182.755294799804,1179.10327148437,385.345092773437,moon,0.5,994,1178,184,383
1001,1200,moon,0.998307466506958,995.602294921875,178.913604736328,1173.96240234375,388.744964599609,moon,0.5,995.602294921875,1164,188,388.744964599609
1002,1201,moon,0.999152541160583,991.184387207031,170.0966796875,1151.62768554687,408.39208984375,moon,0.5,991.184387207031,1149,189,404
1003,1202,moon,0.998381853103637,984.537292480468,174.430755615234,1132.93542480468,424.870513916015,moon,0.5,991,1132,190,416
1004,1203,moon,0.997537016868591,987.3251953125,173.080383300781,1122.01098632812,431.306762695312,moon,0.5,991,1114,192,424
1005,1204,moon,0.998796701431274,983.734313964843,187.029830932617,1098.80261230468,429.070129394531,moon,0.5,991,1098.80261230468,200,429.070129394531
1006,1205,moon,0.998737037181854,990.387084960937,189.92332458496,1093.86267089843,446.05126953125,moon,0.5,996,1089,207,446
1007,1206,moon,0.993532180786132,1000.02783203125,201.162170410156,1074.36791992187,472.395874023437,NA,0.5,0,0,0,0
1008,1207,moon,0.475122243165969,1000.73553466796,194.588256835937,1056.31604003906,420.367492675781,NA,0.5,0,0,0,0
1009,1208,puppy,0.847083449363708,1006.97814941406,212.874389648437,1071.94470214843,437.5224609375,NA,0.5,0,0,0,0
1010,1209,boat,0.796839833259582,975.61669921875,198.415069580078,1055.78576660156,440.997100830078,NA,0.5,0,0,0,0
1011,1210,boat,0.952127814292907,951.138488769531,197.852142333984,1044.47314453125,422.066741943359,NA,0.5,0,0,0,0
1012,1211,boat,0.969573676586151,945.645812988281,199.231369018554,1037.443359375,421.070617675781,boat,0.5,945.645812988281,1034,204,421.070617675781
1013,1212,boat,0.965401589870452,926.607971191406,195.363037109375,1023.44989013671,427.790954589843,boat,0.5,926.607971191406,1023.44989013671,203,427.790954589843
1014,1213,boat,0.997979223728179,904.121520996093,182.793975830078,1020.92938232421,428.688690185546,boat,0.5,912,1020.92938232421,198,428.688690185546
1015,1214,boat,0.997557997703552,894.320739746093,178.104583740234,1027.85046386718,455.253814697265,boat,0.5,902,1013,197,436
1016,1215,boat,0.997834384441375,887.844299316406,178.910003662109,1008.88787841796,429.670196533203,boat,0.5,887.844299316406,1005,197,429.670196533203
1017,1216,boat,0.998256504535675,858.997680664062,187.092941284179,998.17626953125,418.330139160156,boat,0.5,865,998,191,418.330139160156
1018,1217,boat,0.996492326259613,832.834655761718,180.370513916015,998.807800292968,423.824920654296,boat,0.5,840,992,190,410
1019,1218,boat,0.998934924602508,809.420959472656,192.118927001953,992.120178222656,421.181732177734,boat,0.5,820,990,194,396
1020,1219,boat,0.998468458652496,797.026000976562,193.109436035156,997.74072265625,391.041870117187,boat,0.5,806,990,197,384
1021,1220,boat,0.996951580047607,769.03662109375,201.118286132812,997.80029296875,362.96337890625,boat,0.5,795,986,201.118286132812,362.96337890625
1022,1221,boat,0.996581614017486,775.275756835937,186.94221496582,1000.046875,349.35546875,boat,0.5,780,985,198,349.35546875
1023,1222,lemon,0.6988245844841,749.763244628906,200.049682617187,1001.08795166015,330.065185546875,lemon,0.5,762,984,203,324
1024,1223,lemon,0.997887194156646,767.347534179687,195.378601074218,993.871459960937,299.453460693359,lemon,0.5,767.347534179687,980,213,299.453460693359
1025,1224,lemon,0.998369634151458,699.522827148437,196.801361083984,971.504028320312,290.416778564453,lemon,0.5,740,971.504028320312,214,290.416778564453
1026,1225,lemon,0.998393356800079,696.498840332031,191.791778564453,975.774963378906,289.46987915039,lemon,0.5,730,975.774963378906,203,289.46987915039
1027,1226,lemon,0.998707175254821,742.619567871093,202.787307739257,983.585998535156,283.576232910156,lemon,0.5,742.619567871093,975,202.787307739257,283.576232910156
1028,1227,lemon,0.999383449554443,735.615966796875,181.47737121582,963.282470703125,273.099487304687,lemon,0.5,735.615966796875,963.282470703125,189,273.099487304687
1029,1228,lemon,0.99960845708847,735.9248046875,162.287887573242,962.916259765625,259.082641601562,lemon,0.5,735.9248046875,962.916259765625,164,259.082641601562
1030,1229,lemon,0.999463498592376,739.782409667968,136.673416137695,976.077575683593,264.253845214843,lemon,0.5,740,964,142,259
1031,1230,lemon,0.992965579032898,757.08349609375,128.180191040039,958.658569335937,259.791015625,lemon,0.5,757.08349609375,958.658569335937,128.180191040039,257
1032,1231,slenderman,0.877093315124511,751.588745117187,119.64045715332,965.737182617187,271.776550292968,slenderman,0.5,756,956,119.64045715332,258
1033,1232,slenderman,0.99332171678543,768.134582519531,87.1924209594726,947.783264160156,262.18765258789,slenderman,0.5,768.134582519531,947.783264160156,87.1924209594726,254
1034,1233,slenderman,0.99540776014328,774.675659179687,80.7572174072265,950.784057617187,259.441955566406,slenderman,0.5,774.675659179687,950.784057617187,80.7572174072265,251
1035,1234,slenderman,0.994465172290802,789.503967285156,74.1535720825195,944.238342285156,260.697662353515,slenderman,0.5,789.503967285156,944.238342285156,74.1535720825195,250
1036,1235,slenderman,0.997704684734344,767.979919433593,71.7520599365234,961.148742675781,251.107070922851,slenderman,0.5,772,947,71.7520599365234,250
1037,1236,slenderman,0.99756634235382,768.602905273437,73.2144470214843,956.087280273437,250.713226318359,slenderman,0.5,768.602905273437,942,73.2144470214843,249
1038,1237,slenderman,0.995867609977722,776.019470214843,67.2857131958007,938.346496582031,250.942199707031,slenderman,0.5,776.019470214843,938,67.2857131958007,247
1039,1238,slenderman,0.997323989868164,788.401123046875,54.0854339599609,930.800903320312,255.391708374023,slenderman,0.5,788.401123046875,930.800903320312,54.0854339599609,245
1040,1239,slenderman,0.99806410074234,779.348388671875,40.1552429199218,933.5419921875,251.64273071289,slenderman,0.5,785,931,41,251.64273071289
1041,1240,slenderman,0.997632503509521,772.326110839843,36.6800155639648,930.377136230468,235.361663818359,slenderman,0.5,791,928,37,235.361663818359
1042,1241,slenderman,0.998593747615814,792.889587402343,33.9579238891601,916.255920410156,249.328735351562,slenderman,0.5,792.889587402343,916.255920410156,34,249.328735351562
1043,1242,slenderman,0.987434804439544,812.488830566406,46.3205871582031,905.857727050781,274.985534667968,NA,0.5,0,0,0,0
1044,1243,slenderman,0.801875591278076,810.808532714843,48.8486785888671,894.431457519531,231.115341186523,NA,0.5,0,0,0,0
1045,1244,slenderman,0.946480214595794,809.863952636718,49.5904312133789,900.349670410156,287.692504882812,NA,0.5,0,0,0,0
1046,1245,slenderman,0.977970540523529,826.461181640625,36.2131805419921,918.656616210937,295.597412109375,NA,0.5,0,0,0,0
1047,1246,slenderman,0.995712161064148,836.131225585937,49.8663482666015,925.41845703125,261.049438476562,NA,0.5,0,0,0,0
1048,1247,slenderman,0.990785956382751,854.730773925781,47.0147705078125,930.766174316406,289.582214355468,slenderman,0.5,859,929,53,280
1049,1248,slenderman,0.988309979438781,868.308532714843,38.2578887939453,933.969787597656,277.576538085937,slenderman,0.5,869,933.969787597656,47,277.576538085937
1050,1249,slenderman,0.986448168754577,883.616760253906,16.7216796875,953.062805175781,305.22671508789,slenderman,0.5,883.616760253906,953.062805175781,41,282
1051,1250,puppy,0.68985766172409,904.619323730468,40.2685775756835,981.569763183593,275.943359375,slenderman,0.5,904.619323730468,974,40.2685775756835,275.943359375
1052,1251,puppy,0.996689021587371,902.990844726562,20.0366058349609,982.141723632812,282.005126953125,puppy,0.5,902.990844726562,982.141723632812,31,278
1053,1252,puppy,0.999677896499633,913.105041503906,13.5644073486328,1002.87823486328,288.465087890625,puppy,0.5,913.105041503906,1002.87823486328,30,273
1054,1253,puppy,0.99968409538269,930.781127929687,28.6966934204101,1027.40844726562,248.045471191406,puppy,0.5,930.781127929687,1024,30,248.045471191406
1055,1254,puppy,0.999820291996002,927.454223632812,16.6545181274414,1046.4814453125,267.960784912109,puppy,0.5,931,1042,30,267.960784912109
1056,1255,puppy,0.999772489070892,923.3583984375,26.4296340942382,1070.6591796875,264.550872802734,puppy,0.5,932,1064,39,241
1057,1256,puppy,0.999262511730194,919.493591308593,34.4250564575195,1094.51281738281,257.7255859375,puppy,0.5,932,1089,50,241
1058,1257,puppy,0.999580085277557,921.193237304687,67.9620666503906,1117.41394042968,255.192108154296,puppy,0.5,931,1115,68,239
1059,1258,puppy,0.996575415134429,920.57861328125,79.9224243164062,1155.73168945312,249.329772949218,puppy,0.5,929,1139,89,236
1060,1259,elevator,0.999822318553924,910.578552246093,123.165420532226,1163.66442871093,235.63719177246,elevator,0.5,921,1162,123.165420532226,235
1061,1260,elevator,0.999697566032409,908.631408691406,161.890045166015,1145.87548828125,252.014526367187,elevator,0.5,921,1145.87548828125,161.890045166015,239
1062,1261,elevator,0.999293446540832,917.673645019531,168.124618530273,1160.05773925781,267.663787841796,elevator,0.5,925,1160.05773925781,168.124618530273,256
1063,1262,elevator,0.999121367931366,922.265502929687,171.521270751953,1170.28405761718,274.86441040039,elevator,0.5,926,1170.28405761718,179,269
1064,1263,elevator,0.999026656150817,930.955200195312,173.041946411132,1172.64172363281,299.467864990234,elevator,0.5,930.955200195312,1172.64172363281,183,281
1065,1264,elevator,0.994214117527008,938.6845703125,160.759963989257,1172.78466796875,297.543029785156,elevator,0.5,938.6845703125,1172.78466796875,182,294
1066,1265,moon,0.982346653938293,944.638244628906,163.568145751953,1146.75451660156,317.349822998046,moon,0.5,944.638244628906,1146.75451660156,183,317.349822998046
1067,1266,moon,0.998148322105407,936.433532714843,178.94009399414,1157.09948730468,355.254486083984,moon,0.5,947,1157,185,355
1068,1267,moon,0.999483823776245,941.922729492187,181.827941894531,1145.42297363281,384.824768066406,moon,0.5,961,1145,191,384
1069,1268,moon,0.999424219131469,951.505004882812,183.06135559082,1145.41857910156,429.283020019531,moon,0.5,970,1130,197,410
1070,1269,moon,0.999643087387085,968.704711914062,192.535812377929,1108.65051269531,435.992126464843,moon,0.5,977,1107,198,432
1071,1270,moon,0.999529123306274,961.484252929687,189.07615661621,1091.67126464843,435.115661621093,moon,0.5,983,1083,205,435.115661621093
1072,1271,moon,0.99916124343872,978.110107421875,199.927734375,1068.04113769531,451.66357421875,moon,0.5,978.110107421875,1067,213,451.66357421875
1073,1272,moon,0.999060451984405,959.340148925781,200.866378784179,1055.27502441406,467.489868164062,moon,0.5,970,1055.27502441406,223,466
1074,1273,moon,0.99938941001892,940.620849609375,212.432464599609,1061.84436035156,482.012969970703,moon,0.5,955,1054,232,478
1075,1274,moon,0.999244093894958,924.598327636718,222.789764404296,1036.86975097656,469.182464599609,moon,0.5,939,1036.86975097656,235,469.182464599609
1076,1275,moon,0.997879862785339,910.938049316406,207.820648193359,1023.23333740234,494.053558349609,moon,0.5,925,1021,226,484
1077,1276,moon,0.998526811599731,893.802795410156,205.716400146484,1001.24786376953,496.770965576171,moon,0.5,907,1001.24786376953,217,484
1078,1277,moon,0.999057352542877,871.830749511718,186.021453857421,993.290100097656,504.281158447265,moon,0.5,891,986,216,490
1079,1278,moon,0.997107803821563,876.539916992187,206.805130004882,975.79443359375,503.916015625,moon,0.5,878,973,224,503
1080,1279,moon,0.998263418674469,853.676452636718,208.190994262695,959.278625488281,517.480834960937,moon,0.5,865,959.278625488281,241,517.480834960937
